44 1001
Wienhold, Frank G.
Institute for Atmospheric and Climate Science (IAC), ETH Zurich, Switzerland
meteorological station on Messfeld Hoenggerberg
permanent monitoring
1 1
2018 03 05  2018 03 05
0.0
time in minutes since 2018-03-05 0h00 GMT
18
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0  9999.0  9999.0  9999.0  9999.0 
air pressure (hPa)
air temperature (deg C)
dew point(deg C)
relative humidity (percent)
illuminance (log base 10 of value in Lux)
radiation (W/m2)
rain accumulated during 10 min measurement interval (mm)
mean vector wind speed (m/s)
mean scalar wind speed (m/s)
mean wind direction (deg)
peak wind speed  (m/s)
direction of wind peek (deg)
mean north component (m/s)
mean east component (m/s)
barometer status code
thygan status code
interface sensor status code
wind sensor status code
5
station data 
location: Messfeld HPS G41, CH 8093 Zurich, Switzerland
latitude 47.40650 deg north
longitude 8.51190 deg east
elevation 541 m above sea level
7
This data can be used freely for scientific analysis.
The user agrees to cite IAC ETH Zurich as source of the data
and to consult IAC ETH Zurich before data is used for publication.

      time     p_air     T_air     T_dew        RH     illum radiation      rain  wspd_vec  wspd_scl      wdir   wspd_pk   wdir_pk wcp_north  wcp_east      baro    thygan       ifs      wind
     (min)     (hPa)   (deg C)   (deg C) (percent)(log10lux)    (W/m2)      (mm)     (m/s)     (m/s)     (deg)     (m/s)     (deg)     (m/s)     (m/s)  (status)  (status)  (status)  (status)

       780    930.96     10.40      2.75     59.04      4.54    485.00      0.00      1.30      1.64     53.00      4.63      6.00      0.78      1.03         0        50         0         0
       790    930.93     10.59      2.43     56.99      4.51    493.00      0.00      1.46      1.74     23.00      4.40     17.00      1.34      0.57         0        50         0         0
       800    930.94     10.62      2.37     56.64      4.50    483.00      0.00      1.09      1.37    352.00      3.72    354.00      1.08     -0.14         0        50         0         0
       810    930.90     10.44      1.97     55.69      4.49    483.00      0.00      1.04      1.42     48.00      4.56     26.00      0.69      0.78         0        50         0         0
       820    930.80     10.90      2.46     55.94      4.49    416.00      0.00      1.13      1.54     12.00      4.30     78.00      1.11      0.24         0        50         0         0
       830    930.76     10.72      2.02     54.84      4.39    394.00      0.00      1.29      1.59     18.00      3.83     20.00      1.23      0.40         0        50         0         0
       840    930.75     11.02      1.74     52.73      4.48    362.00      0.00      0.96      1.41     31.00      3.31    355.00      0.83      0.49         0        40         0         0
       850    930.62     10.88      2.33     55.49      4.39    360.00      0.00      1.00      1.30     55.00      4.37    349.00      0.58      0.81         0        50         0         0
       860    930.55     10.87      1.99     54.19      4.40    332.00      0.00      1.09      1.32     38.00      3.67     64.00      0.86      0.67         0        50         0         0
       870    930.52     11.04      2.02     53.69      4.36    318.00      0.00      1.38      1.72     41.00      3.81      5.00      1.04      0.91         0        40         0         0
       880    930.47     10.85      2.14     54.86      4.32    288.00      0.00      1.29      1.52     49.00      4.79    101.00      0.84      0.98         0        40         0         0
       890    930.38     10.75      1.89     54.21      4.27    252.00      0.00      1.09      1.32     39.00      3.54     82.00      0.84      0.69         0        40         0         0
