,920.0,10.92,0.3
,930.0,10.8,0.1
,940.0,11.02,0.1
,950.0,10.9,0.5
,960.0,10.93,0.4
,970.0,10.93,0.9
,980.0,10.81,0.7
,990.0,10.72,0.9
,1000.0,10.85,0.5
,1010.0,11.02,0.2
,1020.0,10.86,0.3
,1030.0,11.06,0.0
,1040.0,11.09,0.0
,1050.0,11.11,0.1
,1060.0,11.17,0.0
,1070.0,10.96,0.0
,1080.0,10.82,0.2
,1090.0,10.84,0.0
,1100.0,11.1,0.0
,1110.0,11.05,0.0
,1120.0,11.3,0.0
,1130.0,11.36,0.0
,1140.0,11.57,0.0
,1150.0,11.72,0.0
,1160.0,11.5,0.1
,1170.0,10.86,0.3
,1180.0,10.62,0.1
,1190.0,10.74,0.2
,1200.0,10.82,0.0
,1210.0,10.8,0.2
,1220.0,10.73,0.1
,1230.0,10.62,0.1
,1240.0,10.56,0.0
,1250.0,10.44,0.2
,1260.0,10.72,0.1
,1270.0,10.57,0.0
,1280.0,10.52,0.2
,1290.0,10.39,0.1
,1300.0,10.61,0.0
,1310.0,10.89,0.0
,1320.0,11.0,0.0
,1330.0,10.94,0.0
,1340.0,11.04,0.0
,1350.0,11.07,0.0
,1360.0,11.06,0.0
,1370.0,10.87,0.0
,1380.0,10.69,0.0
,1390.0,10.48,0.1
,1400.0,10.37,0.1
,1410.0,10.06,0.1
,1420.0,10.0,0.1
,1430.0,9.8,0.1
,0.0,9.73,0.2
,10.0,9.41,0.2
,20.0,9.32,0.5
,30.0,8.84,0.6
,40.0,8.63,0.6
,50.0,8.44,0.5
,60.0,8.24,0.4
,70.0,8.05,0.3
,80.0,7.95,0.2
,90.0,8.01,0.1
,100.0,7.88,0.2
,110.0,7.79,0.1
,120.0,7.74,0.1
,130.0,7.61,0.0
,140.0,7.54,0.1
,150.0,7.44,0.0
,160.0,7.35,0.1
,170.0,7.24,0.3
,180.0,7.23,0.1
,190.0,7.16,0.0
,200.0,7.53,0.1
,210.0,8.13,0.0
,220.0,8.23,0.0
,230.0,8.36,0.0
,240.0,8.83,0.0
,250.0,8.81,0.0
,260.0,9.07,0.0
,270.0,9.08,0.0
,280.0,8.75,0.0
,290.0,8.97,0.0
,300.0,9.24,0.0
,310.0,9.19,0.0
,320.0,9.24,0.0
,330.0,9.37,0.0
,340.0,9.19,0.0
,350.0,9.15,0.0
,360.0,9.08,0.0
,370.0,9.06,0.0
,380.0,8.99,0.0
,390.0,8.8,0.0
,400.0,8.8,0.0
,410.0,8.96,0.0
,420.0,8.83,0.0
,430.0,8.71,0.0
,440.0,8.45,0.0
,450.0,8.3,0.0
,460.0,8.43,0.0
,470.0,8.59,0.0
,480.0,8.69,0.0
,490.0,8.31,0.0
,500.0,8.84,0.0
,510.0,9.32,0.0
,520.0,9.32,0.0
,530.0,9.66,0.0
,540.0,9.91,0.0
,550.0,10.25,0.0
,560.0,10.18,0.0
,570.0,10.44,0.0
,580.0,10.45,0.0
,590.0,10.82,0.0
,600.0,11.07,0.0
,610.0,10.68,0.0
,620.0,10.54,0.0
,630.0,9.61,0.0
,640.0,9.7,0.0
,650.0,9.47,0.0
,660.0,9.54,0.0
,670.0,9.53,0.0
,680.0,9.4,0.0
,690.0,9.55,0.0
,700.0,10.54,0.0
,710.0,11.08,0.0
,720.0,10.98,0.0
,730.0,11.31,0.0
,740.0,11.22,0.0
,750.0,11.3,0.0
,760.0,11.09,0.0
,770.0,11.3,0.0
,780.0,11.05,0.0
,790.0,10.99,0.0
,800.0,11.11,0.0
,810.0,11.09,0.0
,820.0,10.99,0.0
,830.0,11.17,0.0
,840.0,11.19,0.0
,850.0,11.14,0.0
,860.0,11.19,0.0
,870.0,11.12,0.0
,880.0,10.99,0.0
,890.0,10.95,0.0
,900.0,11.3,0.0
,910.0,11.2,0.0
,920.0,10.9,0.0
,930.0,10.51,0.0
,940.0,10.71,0.0
,950.0,10.4,0.0
,960.0,10.05,0.0
,970.0,9.61,0.0
,980.0,8.92,0.0
,990.0,9.12,0.0
,1000.0,9.26,0.0
,1010.0,9.45,0.0
,1020.0,9.78,0.1
,1030.0,10.09,0.0
,1040.0,10.01,0.0
,1050.0,10.51,0.0
,1060.0,10.17,0.0
,1070.0,9.93,0.0
,1080.0,9.69,0.0
,1090.0,9.54,0.0
,1100.0,9.17,0.0
,1110.0,8.95,0.0
,1120.0,8.78,0.0
,1130.0,8.69,0.0
,1140.0,8.56,0.1
,1150.0,8.47,0.1
,1160.0,8.4,0.3
,1170.0,8.09,0.2
,1180.0,8.06,0.1
,1190.0,7.87,0.2
,1200.0,7.81,0.2
,1210.0,7.72,0.0
,1220.0,7.66,0.0
,1230.0,7.59,0.1
,1240.0,7.55,0.0
,1250.0,7.5,0.0
,1260.0,7.51,0.0
,1270.0,7.43,0.0
,1280.0,7.35,0.0
,1290.0,7.34,0.0
,1300.0,7.39,0.0
,1310.0,7.26,0.0
,1320.0,7.23,0.0
,1330.0,7.3,0.0
,1340.0,7.13,0.0
,1350.0,7.11,0.0
,1360.0,6.9,0.0
,1370.0,6.81,0.0
,1380.0,6.98,0.0
,1390.0,6.75,0.0
,1400.0,6.67,0.0
,1410.0,6.7,0.0
,1420.0,6.66,0.0
,1430.0,6.69,0.0
,0.0,6.7,0.1
,10.0,7.12,0.1
,20.0,6.95,0.1
,30.0,6.76,0.0
,40.0,6.56,0.1
,50.0,6.57,0.0
,60.0,6.37,0.0
,70.0,6.18,0.0
,80.0,6.19,0.0
,90.0,6.28,0.0
,100.0,6.26,0.0
,110.0,6.39,0.0
,120.0,6.51,0.0
,130.0,6.89,0.0
,140.0,6.49,0.0
,150.0,6.65,0.0
,160.0,6.63,0.0
,170.0,6.39,0.0
,180.0,6.17,0.0
,190.0,6.14,0.0
,200.0,6.16,0.0
,210.0,6.07,0.0
,220.0,5.99,0.0
,230.0,5.92,0.0
,240.0,6.22,0.0
,250.0,5.69,0.0
,260.0,5.72,0.0
,270.0,5.86,0.0
,280.0,5.74,0.0
,290.0,5.57,0.0
,300.0,5.48,0.0
,310.0,5.3,0.0
,320.0,4.88,0.0
,330.0,4.78,0.0
,340.0,4.39,0.0
,350.0,4.12,0.0
,360.0,3.76,0.0
,370.0,4.02,0.0
,380.0,4.14,0.0
,390.0,3.7,0.0
,400.0,3.8,0.0
,410.0,4.11,0.0
,420.0,4.32,0.0
,430.0,4.32,0.0
,440.0,4.62,0.0
,450.0,4.63,0.0
,460.0,4.69,0.0
,470.0,4.86,0.0
,480.0,5.12,0.0
,490.0,4.78,0.0
,500.0,4.77,0.0
,510.0,4.81,0.0
,520.0,4.45,0.0
,530.0,3.79,0.0
,540.0,4.33,0.0
,550.0,5.49,0.0
,560.0,5.67,0.0
,570.0,5.74,0.0
,580.0,5.94,0.0
,590.0,6.22,0.0
,600.0,6.09,0.0
,610.0,6.27,0.0
,620.0,6.2,0.0
,630.0,6.35,0.0
,640.0,6.42,0.0
,650.0,6.52,0.0
,660.0,6.47,0.0
,670.0,6.33,0.0
,680.0,6.35,0.0
,690.0,6.32,0.0
,700.0,6.05,0.0
,710.0,6.18,0.0
,720.0,6.27,0.0
,730.0,6.28,0.0
,740.0,6.32,0.0
,750.0,6.29,0.0
,760.0,6.3,0.0
,770.0,6.44,0.0
,780.0,6.43,0.0
,790.0,6.12,0.0
,800.0,6.17,0.0
,810.0,6.11,0.0
,820.0,6.09,0.0
,830.0,6.21,0.0
,840.0,6.28,0.0
,850.0,6.37,0.0
,860.0,6.38,0.0
,870.0,6.47,0.0
,880.0,6.58,0.0
,890.0,6.53,0.0
,900.0,6.51,0.0
,910.0,6.61,0.0
,920.0,6.57,0.0
,930.0,6.62,0.0
,940.0,6.47,0.0
,950.0,6.6,0.0
,960.0,6.54,0.0
,970.0,6.51,0.0
,980.0,6.45,0.0
,990.0,6.42,0.0
,1000.0,6.44,0.0
,1010.0,6.42,0.0
,1020.0,6.25,0.0
,1030.0,6.25,0.0
,1040.0,6.36,0.0
,1050.0,6.21,0.0
,1060.0,6.16,0.0
,1070.0,6.14,0.0
,1080.0,6.03,0.0
,1090.0,5.93,0.0
,1100.0,5.94,0.0
,1110.0,5.87,0.0
,1120.0,5.91,0.0
,1130.0,5.83,0.0
,1140.0,5.84,0.0
,1150.0,5.84,0.0
,1160.0,5.87,0.0
,1170.0,5.87,0.0
,1180.0,5.87,0.0
,1190.0,5.92,0.0
,1200.0,5.91,0.0
,1210.0,5.95,0.0
,1220.0,5.84,0.0
,1230.0,5.9,0.0
,1240.0,5.88,0.0
,1250.0,5.87,0.0
,1260.0,5.88,0.0
,1270.0,5.91,0.0
,1280.0,5.89,0.0
,1290.0,6.04,0.0
,1300.0,5.98,0.0
,1310.0,6.13,0.0
,1320.0,6.05,0.0
,1330.0,6.05,0.0
,1340.0,5.97,0.0
,1350.0,6.1,0.0
,1360.0,6.25,0.0
,1370.0,6.26,0.0
,1380.0,6.26,0.0
,1390.0,6.17,0.0
,1400.0,6.19,0.0
,1410.0,6.09,0.0
,1420.0,6.13,0.0
,1430.0,6.2,0.0
,0.0,6.19,0.0
,10.0,6.0,0.0
,20.0,6.11,0.0
,30.0,6.11,0.0
,40.0,6.14,0.0
,50.0,6.0,0.0
,60.0,5.87,0.0
,70.0,5.84,0.0
,80.0,5.74,0.0
,90.0,5.62,0.0
,100.0,5.69,0.0
,110.0,5.69,0.0
,120.0,5.73,0.0
,130.0,5.59,0.0
,140.0,5.55,0.0
,150.0,5.61,0.0
,160.0,5.56,0.0
,170.0,5.59,0.0
,180.0,5.58,0.0
,190.0,5.66,0.0
,200.0,5.5,0.0
,210.0,5.67,0.0
,220.0,5.52,0.0
,230.0,5.52,0.0
,240.0,5.57,0.0
,250.0,5.45,0.0
,260.0,5.22,0.0
,270.0,5.27,0.0
,280.0,5.3,0.0
,290.0,5.06,0.1
,300.0,5.1,0.0
,310.0,4.99,0.0
,320.0,4.92,0.0
,330.0,4.82,0.0
,340.0,4.72,0.0
,350.0,4.93,0.0
,360.0,4.82,0.0
,370.0,4.75,0.0
,380.0,4.8,0.0
,390.0,4.58,0.0
,400.0,4.84,0.0
,410.0,4.95,0.0
,420.0,4.79,0.0
,430.0,4.86,0.0
,440.0,4.81,0.0
,450.0,4.66,0.0
,460.0,4.62,0.0
,470.0,4.57,0.0
,480.0,4.43,0.0
,490.0,4.38,0.0
,500.0,4.2,0.0
,510.0,4.29,0.0
,520.0,4.35,0.0
,530.0,4.3,0.0
,540.0,4.37,0.0
,550.0,4.45,0.0
,560.0,4.5,0.0
,570.0,4.6,0.0
,580.0,4.61,0.0
,590.0,4.64,0.0
,600.0,4.68,0.0
,610.0,4.78,0.0
,620.0,4.69,0.0
,630.0,4.77,0.0
,640.0,4.75,0.0
,650.0,4.76,0.0
,660.0,4.89,0.0
,670.0,4.81,0.0
,680.0,4.8,0.0
,690.0,4.78,0.0
,700.0,4.84,0.0
,710.0,4.85,0.0
,720.0,4.91,0.0
,730.0,4.79,0.0
,740.0,4.8,0.0
,750.0,4.84,0.0
,760.0,4.72,0.0
,770.0,4.72,0.0
,780.0,4.67,0.0
,790.0,4.74,0.0
,800.0,4.66,0.0
,810.0,4.66,0.0
,820.0,4.66,0.0
,830.0,4.65,0.0
,840.0,4.68,0.0
,850.0,4.7,0.0
,860.0,4.76,0.0
,870.0,4.71,0.0
,880.0,4.69,0.0
,890.0,4.68,0.0
,900.0,4.56,0.0
,910.0,4.5,0.0
,920.0,4.39,0.0
,930.0,4.38,0.0
,940.0,4.37,0.0
,950.0,4.31,0.0
,960.0,4.34,0.0
,970.0,4.26,0.0
,980.0,4.23,0.0
,990.0,4.24,0.0
,1000.0,4.29,0.0
,1010.0,4.31,0.0
,1020.0,4.27,0.0
,1030.0,4.27,0.0
,1040.0,4.23,0.0
,1050.0,4.19,0.0
,1060.0,4.17,0.0
,1070.0,4.13,0.0
,1080.0,3.98,0.0
,1090.0,4.02,0.0
,1100.0,4.0,0.0
,1110.0,3.83,0.0
,1120.0,3.8,0.0
,1130.0,3.76,0.0
,1140.0,3.76,0.0
,1150.0,3.65,0.0
,1160.0,3.41,0.0
,1170.0,3.33,0.0
,1180.0,3.39,0.0
,1190.0,3.21,0.0
,1200.0,3.09,0.0
,1210.0,3.12,0.0
,1220.0,2.96,0.0
,1230.0,2.99,0.0
,1240.0,3.08,0.0
,1250.0,2.93,0.0
,1260.0,2.92,0.0
,1270.0,2.95,0.0
,1280.0,2.95,0.0
,1290.0,2.92,0.0
,1300.0,3.02,0.0
,1310.0,3.12,0.0
,1320.0,3.0,0.0
,1330.0,2.99,0.0
,1340.0,3.04,0.0
,1350.0,3.06,0.0
,1360.0,3.01,0.0
,1370.0,3.0,0.0
,1380.0,3.06,0.0
,1390.0,3.07,0.0
,1400.0,3.04,0.0
,1410.0,3.06,0.0
,1420.0,3.0,0.0
,1430.0,2.99,0.0
,0.0,3.0,0.0
,10.0,3.04,0.0
,20.0,3.05,0.0
,30.0,3.0,0.0
,40.0,3.03,0.0
,50.0,3.02,0.0
,60.0,3.0,0.0
,70.0,2.94,0.0
,80.0,2.93,0.0
,90.0,2.9,0.0
,100.0,2.97,0.0
,110.0,2.94,0.0
,120.0,2.95,0.0
,130.0,2.99,0.0
,140.0,2.95,0.0
,150.0,2.97,0.0
,160.0,3.01,0.0
,170.0,3.0,0.0
,180.0,2.94,0.0
,190.0,2.92,0.0
,200.0,2.89,0.0
,210.0,2.85,0.0
,220.0,2.84,0.0
,230.0,2.76,0.0
,240.0,2.74,0.0
,250.0,2.68,0.0
,260.0,2.59,0.0
,270.0,2.6,0.0
,280.0,2.65,0.0
,290.0,2.55,0.0
,300.0,2.61,0.0
,310.0,2.72,0.0
,320.0,2.64,0.0
,330.0,2.53,0.0
,340.0,2.6,0.0
,350.0,2.65,0.0
,360.0,2.55,0.0
,370.0,2.5,0.0
,380.0,2.7,0.0
,390.0,2.77,0.0
,400.0,2.76,0.0
,410.0,2.78,0.0
,420.0,2.72,0.0
,430.0,2.62,0.0
,440.0,2.65,0.0
